L-firstStep;L-lastStep;L-meanAmplMidSwing;L-amplDiffTCIC;L-meanStride;L-meanStance;L-meanSwing;L-SwingStride;L-StanceStride;L-meanOneLegStance;L-meanDoubleLegSupport;L-oneLegStanceStride;L-doubleLegSupportStride;L-weg;L-meanStrideLen;L-meanStepHeight;L-aufsetzwinkel;L-abrollwinkel;L-velocity;L-velocity2;L-cadence;L-OKtilt;L-ROMShoulderX;L-ROMShoulderY;L-ROMShoulderZ;L-meanROMHipX;L-meanROMSpineX;L-meanROMHipY;L-meanROMSpineY;L-meanROMHipZ;L-meanROMSpineZ;L-StrideLength;L-StrideLength2;L-StepLength;R-firstStep;R-lastStep;R-meanAmplMidSwing;R-amplDiffTCIC;R-meanStride;R-meanStance;R-meanSwing;R-SwingStride;R-StanceStride;R-meanOneLegStance;R-meanDoubleLegSupport;R-oneLegStanceStride;R-doubleLegSupportStride;R-weg;R-meanStrideLen;R-meanStepHeight;R-aufsetzwinkel;R-abrollwinkel;R-velocity;R-velocity2;R-cadence;R-OKtilt;R-ROMShoulderX;R-ROMShoulderY;R-ROMShoulderZ;R-meanROMHipX;R-meanROMSpineX;R-meanROMHipY;R-meanROMSpineY;R-meanROMHipZ;R-meanROMSpineZ;R-StrideLength;R-StrideLength2;R-StepLength;S-lastStep;S-meanAmplMidSwing;S-amplDiffTCIC;S-meanStride;S-meanStance;S-meanSwing;S-SwingStride;S-StanceStride;S-meanOneLegStance;S-meanDoubleLegSupport;S-oneLegStanceStride;S-doubleLegSupportStride;S-weg;S-meanStrideLen;S-meanStepHeight;S-aufsetzwinkel;S-abrollwinkel;S-cadence;S-meanROMHipX;S-meanROMSpineX;S-meanROMHipY;S-meanROMSpineY;S-meanROMHipZ;S-meanROMSpineZ;S-StrideLength2;S-StepLength;P-Altersklasse;P-Geschlecht
4.44660;16.67961;619.72452;33.72865;1.05609;0.61057;0.44563;42.19101;57.80899;0.48350;0.12729;45.78141;12.05312;18.72509;1.88819;0.15120;34.54322;-86.56230;83.38095;1.38968;113.62615;17.81823;0.05410;0.06869;0.23461;5.32093;4.97216;3.88756;3.54543;19.27790;9.56157;1.41667;1.46764;0.84850;3.86408;16.10680;556.98621;50.12920;1.05825;0.57497;0.48350;45.67788;54.32212;0.44563;0.13053;42.11009;12.33435;14.82294;1.58993;0.21108;33.61358;-80.35163;83.38095;1.38968;113.39450;17.81823;0.05410;0.06869;0.23461;4.69726;5.04212;3.75012;3.56558;18.66009;9.02008;1.41667;1.47063;0.79903;-3.49423;-10.66334;39.11511;0.20408;-6.00546;8.15047;7.93653;-6.21927;-8.15047;2.51046;-8.35420;2.30641;-23.26307;-17.15053;33.05266;-2.72795;-7.44176;-0.20408;-12.45072;1.39720;-3.59904;0.56692;-3.25698;-5.82828;0.20408;-6.00546;0.00000;1.00000
4.70874;16.97087;614.08713;17.95251;1.06365;0.61165;0.45146;42.46957;57.53043;0.47961;0.13269;45.09128;12.47465;19.83337;1.99733;0.17277;35.42318;-85.39845;82.67982;1.37800;112.81947;19.65862;0.05376;0.02957;0.09096;5.21913;4.66468;3.58486;3.51031;18.26619;8.71451;1.41667;1.46570;0.84285;4.34951;16.64078;552.07137;64.05296;1.06365;0.58468;0.47961;45.06085;54.93915;0.45146;0.13484;42.44422;12.67748;13.96100;1.48525;0.19530;34.14484;-78.38965;82.67982;1.37800;112.81947;19.65862;0.05376;0.02957;0.09096;5.12186;5.02727;3.56046;3.63229;18.26619;8.43485;1.41667;1.46570;0.80569;-1.96418;-10.63590;112.43263;0.00000;-4.50857;6.04797;5.92086;-4.60796;-6.04797;1.61290;-6.04797;1.61290;-34.75350;-29.40822;12.24370;-3.67510;-8.55837;-0.00000;-1.88130;7.48219;-0.68300;3.41547;0.00000;-3.26141;0.00000;-4.50857;0.00000;1.00000
4.57282;16.64078;622.36925;26.49726;1.04746;0.60086;0.44466;42.54377;57.45623;0.48932;0.11219;46.71473;10.71061;19.06042;1.89007;0.18393;35.15461;-84.86505;84.52132;1.40869;114.56231;17.92717;0.09614;0.08017;0.18631;5.63139;3.98231;3.88570;3.03360;18.03071;7.35719;1.41667;1.47555;0.84643;3.63107;15.82524;551.66693;55.63505;1.04746;0.55879;0.48932;46.68383;53.31617;0.44466;0.11543;42.45108;11.01957;13.91947;1.46449;0.22039;32.77727;-81.16867;84.52132;1.40869;114.56231;17.92717;0.09614;0.08017;0.18631;5.24478;4.81384;3.57334;3.07348;17.86617;8.00972;1.41667;1.47555;0.78716;-5.02392;-12.04432;70.95329;0.00000;-7.25581;9.56341;9.27978;-7.47490;-9.56341;2.84360;-9.56341;2.84360;-31.17626;-25.37306;18.03847;-6.99917;-4.45257;0.00000;-7.10919;18.90672;-8.37538;1.30602;-0.91675;8.49268;0.00000;-7.25581;0.00000;1.00000
3.68932;15.88350;618.29056;39.57162;1.04639;0.59871;0.44854;42.82474;57.17526;0.49806;0.10248;47.59794;9.79381;18.87059;1.98591;0.19172;34.85087;-84.89050;84.48614;1.40810;114.68041;19.15898;0.04039;0.05138;0.13788;5.05017;4.92463;3.45001;3.63540;17.90495;8.96257;1.41667;1.47342;0.84304;4.25243;16.41748;541.68636;27.08632;1.04746;0.55016;0.49806;47.51287;52.48713;0.44854;0.10248;42.82183;9.78373;15.38868;1.52464;0.22252;32.44613;-80.39539;84.48614;1.40810;114.56231;19.15898;0.04039;0.05138;0.13788;4.75034;4.90734;3.53011;4.12263;17.13758;8.11452;1.41667;1.47494;0.77468;3.30628;-13.20788;-37.46078;0.10304;-8.45070;10.46154;10.37913;-8.55012;-10.46154;0.00000;-10.56429;-0.10304;-20.32686;-26.27906;14.86962;-7.14666;-5.43919;-0.10304;-6.11859;-0.35170;2.29496;12.56053;-4.37965;-9.93204;0.10304;-8.45070;0.00000;1.00000
4.46602;16.61165;622.73681;26.69925;1.05609;0.60302;0.45243;42.87028;57.12972;0.48058;0.12621;45.50562;11.95097;19.24512;1.93044;0.19132;37.28134;-83.59032;83.98082;1.39968;113.62615;18.41140;0.03656;0.03316;0.16061;5.71522;4.56455;3.88872;4.73362;19.25568;8.89350;1.41667;1.47820;0.84404;4.03883;16.28155;548.27543;68.90142;1.05394;0.57713;0.48058;45.41965;54.58035;0.45243;0.12729;42.92733;12.07779;14.28660;1.51110;0.19947;32.78007;-80.44537;83.98082;1.39968;113.85875;18.41140;0.03656;0.03316;0.16061;5.12691;4.86063;3.92445;5.13127;18.69113;8.65238;1.41667;1.47518;0.80780;-2.00708;-12.71744;88.28844;-0.20450;-4.38757;6.03538;5.77501;-4.56427;-6.03538;0.85106;-5.83106;1.05556;-29.57515;-24.36970;4.17330;-12.84951;-3.83447;0.20450;-10.85231;6.28283;0.91453;8.06200;-2.97549;-2.74843;-0.20450;-4.38757;0.00000;1.00000
4.05825;16.52427;609.54266;27.95518;1.07659;0.61597;0.46117;42.81062;57.18938;0.48447;0.13376;45.00000;12.42485;19.55617;1.96339;0.17399;37.09693;-82.95587;82.30599;1.37177;111.46293;19.63888;0.06394;0.05826;0.16047;4.82913;4.30307;3.89360;3.88388;17.79911;7.91516;1.41667;1.47683;0.84496;3.30097;15.75728;543.15638;74.31174;1.07443;0.59223;0.48447;44.98494;55.01506;0.46117;0.13376;42.92169;12.44980;14.61813;1.51213;0.19211;33.54620;-78.50198;82.30599;1.37177;111.68675;19.63888;0.06394;0.05826;0.16047;4.50671;4.95152;3.61665;4.19954;18.39670;8.64137;1.41667;1.47387;0.81241;-4.75188;-11.51841;90.65796;-0.20060;-3.92857;4.92813;4.95314;-3.87564;-4.92813;0.00000;-4.72765;0.20060;-28.89919;-25.96775;9.89985;-10.05258;-5.51709;0.20060;-6.90713;14.01350;-7.37522;7.80990;3.30201;8.77251;-0.20060;-3.92857;0.00000;1.00000
4.09709;16.45631;620.81507;34.04810;1.06580;0.61812;0.44854;42.04453;57.95547;0.49417;0.12513;46.36640;11.74089;19.73912;1.97181;0.17985;35.61111;-84.75654;82.82524;1.38042;112.59109;17.69927;0.09119;0.05460;0.12274;6.81489;5.22150;3.64444;4.04924;17.68434;8.23949;1.41667;1.47126;0.85327;3.46602;15.77670;549.98029;57.90446;1.06580;0.57282;0.49417;46.31073;53.68927;0.44854;0.12621;42.08502;11.84211;14.24871;1.51657;0.22173;33.82390;-79.64527;82.82524;1.38042;112.59109;17.69927;0.09119;0.05460;0.12274;6.11570;5.62043;3.78446;5.56496;18.13328;8.39377;1.41667;1.47126;0.79073;-4.21687;-12.10028;51.88842;0.00000;-7.60870;9.68074;9.65691;-7.64245;-9.68074;0.85837;-9.68074;0.85837;-32.30811;-26.10076;20.85805;-5.14785;-6.21803;0.00000;-10.81443;7.35901;3.76954;31.53080;2.50684;1.85507;0.00000;-7.60870;0.00000;1.00000
3.64078;15.82524;628.05350;46.76053;1.05609;0.60734;0.44854;42.48212;57.51788;0.48632;0.12837;46.04884;12.15526;19.16234;1.93702;0.18742;35.89187;-82.11885;83.82103;1.39702;113.62615;18.82853;0.07336;0.02761;0.07621;4.91232;4.73631;3.83764;3.57835;17.71344;8.44802;1.41667;1.47538;0.84846;3.31068;16.66990;552.07469;59.04999;1.05631;0.57476;0.48632;45.81384;54.18616;0.44854;0.12190;42.46324;11.54003;14.88148;1.40268;0.18783;33.69240;-76.93682;83.82103;1.39702;113.60294;18.82853;0.07336;0.02761;0.07621;5.37104;4.69047;3.98986;3.53719;17.87847;8.24747;1.30769;1.47568;0.80295;5.19869;-12.87637;23.22918;0.02043;-5.51195;8.08157;7.54669;-5.96525;-8.08157;-5.17241;-8.10196;-5.19283;-25.14913;-31.99918;0.21896;-6.32176;-6.51600;-0.02043;8.92158;-0.97259;3.88923;-1.15684;0.92738;-2.40236;0.02043;-5.51195;0.00000;1.00000
4.10680;16.57282;609.44224;35.56345;1.07983;0.61812;0.46117;42.73227;57.26773;0.49806;0.12190;46.12388;11.28871;19.81116;1.97837;0.15528;35.24274;-84.29587;81.82243;1.36371;111.12887;18.03337;0.06087;0.07347;0.19551;4.88058;4.82907;3.90231;3.76709;18.45913;8.85733;1.41667;1.47257;0.84294;3.48544;16.07767;542.68958;53.85567;1.07767;0.58145;0.49806;46.13113;53.86887;0.46117;0.12190;42.79279;11.31131;13.47733;1.41237;0.20592;33.86002;-78.49530;81.82243;1.36371;111.35135;18.03337;0.06087;0.07347;0.19551;5.13654;5.00013;4.11879;3.87176;18.13520;8.71121;1.41667;1.46963;0.79292;-3.03301;-11.58768;40.91344;-0.20000;-6.11511;7.69231;7.64964;-6.11655;-7.69231;0.00000;-7.49260;0.20000;-38.05419;-33.38491;28.03603;-4.00194;-7.12640;0.20000;5.11050;3.48068;5.39766;2.74044;-1.77041;-1.66334;-0.20000;-6.11511;0.00000;1.00000
4.52427;12.60194;176.57024;18.56878;0.95146;0.52589;0.42302;44.59427;55.40573;0.42840;0.10356;45.02551;10.88435;15.68642;2.25295;0.30180;9.58855;-25.11911;111.41827;1.85697;126.12245;23.79579;0.07614;0.06482;0.10921;10.79853;4.72586;10.36047;3.15471;8.30846;4.76656;1.66667;1.76683;0.97656;4.09709;13.20388;375.33886;42.74551;0.95007;0.52150;0.42840;45.10036;54.89964;0.42302;0.10356;44.52555;10.90024;16.74889;2.19085;0.33655;22.60545;-50.19079;111.41827;1.85697;126.30657;23.79579;0.07614;0.06482;0.10921;10.56936;5.13510;10.58321;3.70737;8.71047;4.89671;1.50000;1.76425;0.96841;4.66516;72.02947;78.86166;-0.14588;-0.83867;1.26247;1.12849;-0.91763;-1.26247;0.00000;-1.11660;0.14588;6.55133;-2.79519;10.88784;80.86535;66.58271;0.14588;-2.14501;8.30012;2.12704;16.10766;4.72428;2.69374;-0.14588;-0.83867;0.00000;1.00000
5.31068;13.32039;176.20286;21.06335;0.94660;0.52265;0.42025;44.59096;55.40904;0.41626;0.10356;43.97436;10.94017;14.62702;2.08665;0.33482;9.88972;-24.96423;112.36364;1.87273;126.76923;25.63832;0.16224;0.08538;0.07074;9.78517;4.99388;10.17032;1.66276;8.97788;4.57818;1.66667;1.77273;0.97879;4.85437;13.79612;376.08781;46.15324;0.94452;0.52705;0.41626;44.13546;55.86454;0.42025;0.10194;44.49339;10.79295;16.69069;2.15262;0.31141;21.65201;-51.28590;112.36364;1.87273;127.04846;25.63832;0.16224;0.08538;0.07074;10.37642;5.06269;10.76353;2.02088;9.25398;4.55228;1.50000;1.76883;0.98701;3.50877;72.38397;74.65388;-0.22002;0.83682;-0.95337;-1.02676;0.81871;0.95337;-1.57480;1.17338;-1.35479;13.17893;3.11220;-7.24551;74.58240;69.04032;0.22002;5.86505;1.36830;5.66748;19.44404;3.02878;-0.56744;-0.22002;0.83682;0.00000;1.00000
4.90291;13.11650;176.22462;19.35368;0.96117;0.54531;0.41748;43.35017;56.64983;0.42718;0.12136;44.44444;12.62626;14.26006;2.05486;0.25270;9.39255;-25.35177;110.75887;1.84598;124.84848;22.18710;0.09523;0.04540;0.05024;7.14051;6.09355;10.35655;2.05223;8.47687;4.74018;1.66667;1.77429;1.00663;4.46602;13.64078;371.08998;32.09178;0.96533;0.53814;0.42718;44.25287;55.74713;0.41748;0.11812;43.24713;12.23659;16.06421;2.08581;0.33021;21.90024;-50.44012;110.75887;1.84598;124.31034;22.18710;0.09523;0.04540;0.05024;8.37545;6.46555;10.21426;2.19298;8.73226;5.40770;1.50000;1.78197;0.99340;3.91872;71.20781;49.52079;0.43197;-1.32281;2.29885;2.06090;-1.60628;-2.29885;-2.70270;-2.73075;-3.13458;11.89901;1.49480;26.59236;79.93973;66.20326;-0.43197;15.91838;5.92403;-1.38341;6.63091;2.96810;13.15589;0.43197;-1.32281;0.00000;1.00000
5.16505;13.32039;176.69314;21.13092;0.95793;0.54369;0.41331;43.19498;56.80502;0.42025;0.12460;43.87066;13.00676;15.44173;2.22238;0.27318;9.28161;-25.60350;109.92568;1.83209;125.27027;24.41669;0.08720;0.04722;0.07709;9.73995;5.64947;8.89363;2.44809;8.68204;5.34162;1.66667;1.75502;0.99609;4.66990;12.82524;379.07864;34.35874;0.94822;0.52913;0.42025;44.25890;55.74110;0.41331;0.11974;43.58849;12.62799;14.44098;2.14013;0.34955;22.05231;-51.75807;109.92568;1.83209;126.55290;24.41669;0.08720;0.04722;0.07709;9.02879;5.46841;8.81044;1.96834;8.71869;5.40681;1.66667;1.73723;0.96941;-3.78760;72.83043;47.67669;-1.01868;-2.71493;1.66389;2.43309;-1.89063;-1.66389;-3.97351;-0.64525;-2.95513;-6.69785;-3.77077;24.52883;81.51356;67.61645;1.01868;-7.57820;-3.25704;-0.93970;-21.72542;0.42125;1.21302;-1.01868;-2.71493;0.00000;1.00000
4.38835;12.52427;175.01261;18.94900;0.95793;0.53398;0.42302;44.20849;55.79151;0.43083;0.10518;44.97466;10.97973;15.13050;2.17030;0.30932;9.37306;-25.43261;110.62053;1.84368;125.27027;23.10610;0.03769;0.08302;0.12941;9.47754;5.09300;8.79021;2.07204;8.64020;5.98164;1.66667;1.76611;0.98449;3.86408;12.93204;371.54730;43.96512;0.95978;0.52705;0.43083;44.98736;55.01264;0.42302;0.10680;44.07514;11.12717;16.02971;2.06985;0.33879;22.70302;-50.60446;110.62053;1.84368;125.02890;23.10610;0.03769;0.08302;0.12941;9.57257;5.80499;9.15384;2.42388;9.06155;6.02643;1.50000;1.76952;0.97170;3.20366;71.91698;79.52467;0.19286;-1.30719;1.82741;1.74641;-1.40583;-1.82741;1.52672;-2.02026;1.33386;5.77150;-4.73785;9.09611;83.11464;66.20943;-0.19286;0.99768;13.06642;4.05291;15.65142;4.76054;0.74600;0.19286;-1.30719;0.00000;1.00000
5.45631;13.64078;176.04564;18.00646;0.95793;0.53398;0.42441;44.28089;55.71911;0.42718;0.11165;44.59459;11.65541;14.96893;2.14452;0.31519;9.85880;-25.02482;109.96441;1.83274;125.27027;22.65358;0.04764;0.07297;0.11765;7.59869;5.62994;9.76767;1.83068;9.08750;5.90351;1.66667;1.75563;0.97865;4.88350;14.07767;371.91548;43.88771;0.96117;0.53398;0.42718;44.44444;55.55556;0.42441;0.11003;44.15584;11.44781;16.12535;2.11641;0.31689;22.42798;-50.22520;109.96441;1.83274;124.84848;22.65358;0.04764;0.07297;0.11765;7.91049;6.02992;9.61439;1.60948;9.14961;6.08414;1.50000;1.76157;0.97865;3.15236;71.49042;83.63067;0.33727;-0.00000;0.65147;0.36868;-0.29397;-0.65147;-1.45985;-0.98873;-1.79710;7.43818;-1.31933;0.53848;77.85958;66.97776;-0.33727;4.02084;6.86068;-1.58160;-12.85997;0.68113;3.01356;0.33727;-0.00000;0.00000;1.00000
4.67961;12.65049;175.20324;20.55099;0.94337;0.52265;0.41886;44.49890;55.50110;0.42233;0.10841;44.76844;11.49228;15.11817;2.17504;0.34253;9.70517;-24.99178;112.91108;1.88185;127.20412;26.26967;0.06791;0.24899;0.07985;10.82835;4.45581;5.63544;1.93425;8.38151;5.77081;1.66667;1.77527;0.98356;4.19417;13.08738;369.42621;48.45136;0.94313;0.52150;0.42233;44.74265;55.25735;0.41886;0.10518;44.41176;11.15196;17.18129;2.18088;0.37503;22.84967;-49.75546;112.91108;1.88185;127.23529;26.26967;0.06791;0.24899;0.07985;10.93130;5.10322;6.03563;2.00556;9.18466;5.78510;1.50000;1.77484;0.98138;3.39495;71.32298;80.86788;-0.02451;-0.22139;0.82440;0.54627;-0.44015;-0.82440;-3.03030;-0.79990;-3.00580;12.77493;0.26793;9.05972;80.75301;66.25978;0.02451;0.94624;13.54555;6.85782;3.61984;9.14429;0.24725;-0.02451;-0.22139;0.00000;1.00000
4.56311;12.54369;179.33484;18.60325;0.93851;0.51942;0.41886;44.64286;55.35714;0.42233;0.10356;45.00000;11.03448;15.20848;2.15956;0.31392;9.69905;-25.27068;112.77372;1.87956;127.86207;23.19363;0.07441;0.04541;0.06720;10.48343;4.18306;10.03373;1.84041;8.73244;5.15901;1.66667;1.76399;0.97628;4.09709;13.07767;375.42979;49.63371;0.93897;0.51595;0.42233;45.01477;54.98523;0.41886;0.10032;44.60857;10.68439;16.74569;2.16728;0.37433;23.10600;-49.51765;112.77372;1.87956;127.79911;23.19363;0.07441;0.04541;0.06720;10.58112;4.59451;10.52753;1.77862;9.20007;5.30159;1.50000;1.76486;0.96976;4.16825;70.69483;90.94915;0.04925;-0.66979;0.82440;0.82963;-0.67411;-0.82440;-3.17460;-0.87365;-3.22384;9.62131;0.35658;17.55353;81.73709;64.84160;-0.04925;0.92744;9.37489;4.80319;-3.41443;5.21549;2.72612;0.04925;-0.66979;0.00000;1.00000
5.02913;13.12621;176.23982;19.02602;0.94822;0.52751;0.42025;44.34422;55.65578;0.42718;0.10194;45.05119;10.75085;14.58302;2.11355;0.29759;9.76523;-24.79279;111.15108;1.85252;126.55290;24.12628;0.16989;0.13177;0.15763;7.99987;4.42358;10.36021;1.74052;8.73028;4.31576;1.66667;1.75659;0.97722;4.49515;13.54369;374.72431;41.70888;0.95284;0.52566;0.42718;44.83261;55.16739;0.42025;0.10518;44.10480;11.03833;15.82441;2.04412;0.30964;22.09327;-50.84272;111.15108;1.85252;125.93886;24.12628;0.16989;0.13177;0.15763;8.67663;5.32498;10.83270;2.53535;8.66816;4.56565;1.50000;1.76516;0.97379;3.13069;72.04988;74.69467;0.48638;-0.35119;1.63666;1.09531;-0.88137;-1.63666;3.12500;-2.12300;2.63872;8.16502;-3.34000;3.96937;77.39246;68.88280;-0.48638;8.11637;18.49305;4.45893;37.17736;-0.71411;5.62712;0.48638;-0.35119;0.00000;1.00000
4.95146;12.98058;177.69400;20.09622;0.94337;0.52265;0.42025;44.57241;55.42759;0.41990;0.11165;44.51115;11.83533;14.91393;2.14566;0.29908;9.77058;-25.01090;112.09190;1.86820;127.20412;24.08404;0.09600;0.06156;0.11615;11.37869;3.53388;6.13527;1.99754;9.03327;4.48130;1.66667;1.76239;0.97642;4.35922;13.38835;371.57962;51.35035;0.94452;0.52566;0.41990;44.40162;55.59838;0.42025;0.10841;44.49339;11.47822;15.78141;2.06705;0.35287;23.01466;-49.30079;112.09190;1.86820;127.04846;24.08404;0.09600;0.06156;0.11615;12.06156;4.37713;6.25098;2.38716;9.68377;4.71976;1.50000;1.76455;0.98203;3.09278;70.59710;87.48953;0.12244;0.57332;-0.08254;-0.38392;0.30766;0.08254;-2.94118;-0.03990;-3.06359;5.65223;-3.73187;16.50280;80.79292;65.37300;-0.12244;5.82647;21.31824;1.86833;17.77177;6.95087;5.18342;0.12244;0.57332;0.00000;1.00000
3.71845;14.96117;142.63711;38.02996;1.06675;0.60801;0.45739;42.94021;57.05979;0.45825;0.14927;42.95791;13.99317;14.84006;1.64547;0.14560;10.29675;-22.50858;85.38860;1.42314;112.49147;19.60525;0.08076;0.06493;0.10640;8.47464;4.02765;3.85520;3.22092;9.69777;4.53053;1.45455;1.51813;0.86528;3.06796;15.41748;341.22239;43.98199;1.06365;0.60734;0.45825;42.99189;57.00811;0.45739;0.14806;43.00203;13.91988;15.68349;1.66227;0.12041;23.08140;-51.85698;85.38860;1.42314;112.81947;19.60525;0.08076;0.06493;0.10640;8.51876;4.15977;3.86034;3.27131;9.75776;4.53519;1.33333;1.51372;0.86433;3.00415;82.08386;14.51503;-0.29116;-0.11095;0.18850;0.12027;-0.09061;-0.18850;-0.81633;0.10266;-0.52517;5.52641;1.01584;-18.93780;76.60489;78.93010;0.29116;0.52114;3.24687;0.04015;1.70400;1.03696;0.18308;-0.29116;-0.11095;1.00000;1.00000
4.09709;15.32039;144.32540;35.11512;1.04854;0.58617;0.46602;44.27083;55.72917;0.46214;0.12621;44.07407;12.03704;15.14005;1.69198;0.16699;10.03534;-22.65437;85.53633;1.42561;114.44444;19.60525;0.08076;0.06493;0.10640;8.47464;4.02765;3.85520;3.22092;9.69777;4.53053;1.45455;1.49481;0.83564;3.53398;15.78641;340.18074;33.59259;1.05933;0.59655;0.46214;43.65580;56.34420;0.46602;0.12379;43.99185;11.68534;16.38743;1.73835;0.12401;23.17224;-50.85648;85.53633;1.42561;113.27902;19.60525;0.08076;0.06493;0.10640;8.51876;4.15977;3.86034;3.27131;9.75776;4.53519;1.33333;1.51019;0.85044;2.99625;80.84741;-4.43190;1.02354;1.75579;-0.83682;-1.39896;1.09755;0.83682;-1.94175;-0.18673;-2.96514;7.91300;2.70348;-29.53626;79.11992;76.72913;-1.02354;0.52114;3.24687;0.04015;1.70400;1.03696;0.18308;1.02354;1.75579;1.00000;1.00000
4.71845;15.85437;144.36535;32.39262;1.06796;0.61044;0.45739;42.83460;57.16540;0.45847;0.15291;42.92929;14.31818;12.96632;1.47493;0.17683;9.71141;-22.36446;86.20750;1.43679;112.36364;19.60525;0.08076;0.06493;0.10640;8.47464;4.02765;3.85520;3.22092;9.69777;4.53053;1.45455;1.53444;0.87707;4.07767;15.41748;354.84894;33.97562;1.06553;0.60801;0.45847;42.98279;57.01721;0.45739;0.15291;42.92584;14.35080;16.33382;1.92701;0.11607;23.22464;-52.20891;86.20750;1.43679;112.61959;19.60525;0.08076;0.06493;0.10640;8.51876;4.15977;3.86034;3.27131;9.75776;4.53519;1.45455;1.53095;0.87358;-2.79416;84.32595;4.77038;-0.22753;-0.39841;0.23557;0.34537;-0.25957;-0.23557;0.00000;-0.00804;0.22753;22.98626;26.57754;-41.48962;82.05741;80.04049;0.22753;0.52114;3.24687;0.04015;1.70400;1.03696;0.18308;-0.22753;-0.39841;1.00000;1.00000
4.50485;15.75728;144.62709;33.42910;1.05583;0.60073;0.45955;43.31418;56.68582;0.45955;0.14320;43.52490;13.56322;14.91091;1.67766;0.15308;9.89373;-22.25580;86.96570;1.44943;113.65517;19.60525;0.08076;0.06493;0.10640;8.47464;4.02765;3.85520;3.22092;9.69777;4.53053;1.45455;1.53034;0.87071;3.88350;14.92233;343.36966;35.43915;1.05947;0.60194;0.45955;43.27988;56.72012;0.45955;0.14320;43.37533;13.51661;14.06400;1.66886;0.11875;23.42110;-50.62632;86.96570;1.44943;113.26460;19.60525;0.08076;0.06493;0.10640;8.51876;4.15977;3.86034;3.27131;9.75776;4.53519;1.45455;1.53562;0.87247;-5.44304;81.45241;5.83739;0.34423;0.20182;-0.00000;-0.07922;0.06049;0.00000;0.00000;-0.34423;-0.34423;-5.84582;-0.52561;-25.25391;81.20926;77.85316;-0.34423;0.52114;3.24687;0.04015;1.70400;1.03696;0.18308;0.34423;0.20182;1.00000;1.00000
3.95146;15.26214;143.54525;34.77946;1.07039;0.61650;0.45200;42.31544;57.68456;0.46019;0.15777;42.99320;14.73923;14.57848;1.65260;0.12940;9.73818;-22.16323;84.87554;1.41459;112.10884;19.60525;0.08076;0.06493;0.10640;8.47464;4.02765;3.85520;3.22092;9.69777;4.53053;1.45455;1.51416;0.87210;3.34951;15.82524;341.43663;33.77699;1.07120;0.61165;0.46019;42.93051;57.06949;0.45200;0.15534;42.19537;14.50151;15.80674;1.68401;0.12673;22.63466;-51.28990;84.87554;1.41459;112.02417;19.60525;0.08076;0.06493;0.10640;8.51876;4.15977;3.86034;3.27131;9.75776;4.53519;1.33333;1.51531;0.86524;3.62274;81.60774;-2.92453;0.07556;-0.79051;1.79754;1.44305;-1.07198;-1.79754;-1.55039;-1.87309;-1.62594;8.08457;1.88301;-2.08782;79.67472;79.30683;-0.07556;0.52114;3.24687;0.04015;1.70400;1.03696;0.18308;0.07556;-0.79051;1.00000;1.00000
3.68932;15.20388;141.40470;32.90805;1.07888;0.60801;0.47033;43.61955;56.38045;0.46494;0.14563;43.09461;13.49831;13.72792;1.52162;0.15196;9.67028;-22.62632;83.65482;1.39425;111.22610;19.60525;0.08076;0.06493;0.10640;8.47464;4.02765;3.85520;3.22092;9.69777;4.53053;1.45455;1.50423;0.84772;3.07767;14.55340;335.87872;31.35515;1.08131;0.61893;0.46494;42.87941;57.12059;0.47033;0.14806;43.49670;13.69248;14.23059;1.67061;0.11826;22.78334;-52.09852;83.65482;1.39425;110.97643;19.60525;0.08076;0.06493;0.10640;8.51876;4.15977;3.86034;3.27131;9.75776;4.53519;1.45455;1.50761;0.86294;-4.37194;81.49205;-4.83292;0.22472;1.78042;-1.15340;-1.71132;1.30419;1.15340;1.65289;0.92869;1.42819;3.59583;9.33454;-24.94015;80.81109;78.88194;-0.22472;0.52114;3.24687;0.04015;1.70400;1.03696;0.18308;0.22472;1.78042;1.00000;1.00000
3.96117;15.54369;140.07075;27.98206;1.09223;0.62257;0.47357;43.17901;56.82099;0.47141;0.15291;43.16049;14.00000;13.24252;1.49313;0.16482;9.56609;-22.75013;83.72566;1.39543;109.86667;19.60525;0.08076;0.06493;0.10640;8.47464;4.02765;3.85520;3.22092;9.69777;4.53053;1.45455;1.52413;0.86876;3.31068;14.77670;331.96326;37.64577;1.09709;0.62743;0.47141;42.88963;57.11037;0.47357;0.15413;43.16618;14.04867;13.49399;1.62798;0.12990;22.90801;-52.38199;83.72566;1.39543;109.38053;19.60525;0.08076;0.06493;0.10640;8.51876;4.15977;3.86034;3.27131;9.75776;4.53519;1.45455;1.53091;0.87553;-5.05924;81.30453;29.45005;0.44346;0.77670;-0.45662;-0.67245;0.50800;0.45662;0.79051;0.01316;0.34706;1.88113;8.64114;-23.70097;82.16961;78.87935;-0.44346;0.52114;3.24687;0.04015;1.70400;1.03696;0.18308;0.44346;0.77670;1.00000;1.00000
